lon;lat;OBJECTID;created_date;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;villeca;nom;feuillage;remarquable
3.258099367952467;49.8321155672166;112;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;3.0;1.5;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2582491314061457;49.832183488043576;113;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;3.0;1.5;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2584451152298115;49.83227237006227;114;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;5.0;1.45;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.258634569229209;49.83235849614086;115;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;5.0;1.25;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2587993836940194;49.83243366457215;116;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;3.0;1.6;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILTOM;Feuillu;Non
3.258983041539745;49.832517426653034;117;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;4.0;1.2;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;4.0;;VILLE;TILCOR;Feuillu;Non
3.2591769156625063;49.832605847284746;118;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;1.1;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.259326604722964;49.832674116627345;119;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.2;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.259538106802512;49.83277057665112;120;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;4.0;1.45;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.259698289879073;49.832843629578406;121;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;3.0;1.85;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.259887458568997;49.832929902599254;122;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;3.0;1.8;Essouché;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;1.0;2012/11/01 00:00:00+00;VILLE;TILCOR;Feuillu;Non
3.260050296968329;49.833004167388346;123;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.45;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2602371774911445;49.833089363344506;124;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.65;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2605811123745907;49.83325172276165;125;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;3.0;1.05;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.260741663210149;49.83332695635494;126;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;4.0;1.5;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2608902444891332;49.83339466603934;127;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;5.0;1.45;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.261091668729708;49.83348880899507;128;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;3.0;1.6;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2613011070591713;49.83358193220968;129;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;3.0;1.05;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2616653355565797;49.83374819281299;130;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;3.0;1.65;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.261839874291316;49.83382786562668;131;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;4.0;1.5;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2621914615285066;49.833988352962166;132;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.2;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2623720283538633;49.83407077611866;133;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.3;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2634450134436084;49.83455168396552;134;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;4.0;1.3;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2636207592599935;49.8346332367323;135;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;4.0;1.35;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2637047397205428;49.83467013693082;136;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.45;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2640630325436253;49.834835120431954;137;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.3;EN PLACE;adulte;réduit relâché;fosse arbre;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2641770273452297;49.834888412719195;138;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;3.0;1.1;EN PLACE;adulte;réduit relâché;fosse arbre;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.264638691271221;49.835094076983864;139;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.0;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.264867884030049;49.83519798740448;140;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;3.0;1.65;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.265246103943572;49.83536946025471;141;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;5.0;1.05;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2654249541160625;49.8354487097919;142;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;3.0;1.4;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.26556641554893;49.835514007562;143;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.0;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.265686500606809;49.835569118673426;144;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;3.0;1.15;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.265851066264317;49.83564286169396;145;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;2.0;1.2;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2660387001743;49.83572792708026;146;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;4.0;1.25;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.266205537418928;49.835803318719115;147;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;4.0;1.15;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2663809908120256;49.83588387003842;148;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;5.0;1.35;EN PLACE;adulte;réduit relâché;Bande de terre;Alignement;Non;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.266726152886803;49.8360385728592;149;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;3.0;1.5;SUPPRIMÉ;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;2.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.267081337421371;49.836211317523755;150;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;3.0;1.55;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2675906530339054;49.83642916798039;151;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;11.0;2.0;1.35;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2682382689661953;49.83671501334478;152;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;10.0;4.0;1.25;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2687598789289147;49.83695037751648;153;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;4.0;0.95;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.268967636744617;49.83704119643167;154;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;0.94;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2693285448281926;49.83720241679932;155;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;3.0;1.1;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2709364034028976;49.844624081346076;156;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;13.0;4.0;1.6;EN PLACE;adulte;réduit relâché;gazon;Isolé;Non;RAS;50.0;10.0;1.0;;VILLE;PLAACE;Feuillu;Non
3.2695169187728457;49.83728589345539;157;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;1.1;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2699057463612555;49.83745804070478;158;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;1.05;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.270549765515585;49.83774213195616;159;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;7.0;2.0;1.0;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.270624889070851;49.837776496966576;160;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;8.0;2.0;0.9;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.270715494140601;49.83781337684951;161;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;8.0;2.0;0.9;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.270872340352326;49.83788357752212;162;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;8.0;2.0;0.85;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.271071113433621;49.83797211543883;163;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;8.0;2.0;0.95;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2711368740241618;49.83800195071369;164;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;8.0;2.0;0.7;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2712796737793184;49.83806673769435;165;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;8.0;2.0;0.85;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2713474347623723;49.83809779184443;166;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;8.0;2.0;0.7;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2714292144018917;49.838133265670784;167;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;8.0;2.0;0.65;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2714844865860315;49.83816023992812;168;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;8.0;2.0;0.65;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2717027904823843;49.838261161062626;169;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;1.2;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2717647085783614;49.838293826120015;170;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;1.0;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2718310138175544;49.838322202370954;171;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;0.75;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.271895146047739;49.838356289035346;172;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;0.9;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2719592546577942;49.83838609530746;173;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;0.75;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.272032031873017;49.83841712215372;174;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue de Paris;9.0;2.0;1.15;EN PLACE;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.2707460320650554;49.84443984929569;175;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;12.0;3.0;1.6;Essouché;adulte;réduit relâché;gazon;Isolé;Non;RAS;50.0;10.0;1.0;2012/07/01 00:00:00+00;VILLE;PLAACE;Feuillu;Non
3.2706358658717707;49.844544668795244;176;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;12.0;3.0;1.85;EN PLACE;adulte;réduit relâché;gazon;Isolé;Non;RAS;50.0;10.0;2.0;;VILLE;PLAACE;Feuillu;Non
3.2708096607458805;49.84462530521096;177;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;13.0;4.0;1.55;EN PLACE;adulte;réduit relâché;gazon;Isolé;Non;RAS;50.0;10.0;1.0;;VILLE;PLAACE;Feuillu;Non
3.270950781375946;49.844588249597045;178;2017-02-02 15:27:50+00:00;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;13.0;4.0;1.55;Essouché;adulte;réduit relâché;gazon;Isolé;Non;RAS;50.0;10.0;2.0;2012/07/01 00:00:00+00;VILLE;PLAACE;Feuillu;Non
3.29952722217028;49.8610959215424;179;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;9.0;2.0;1.95;SUPPRIMÉ;adulte;semi libre;Bande de terre;Alignement;Non;RAS;50.0;10.0;1.0;2017/10/31 23:00:00+00;VILLE;CATBIG;Feuillu;Non
3.2994513539911163;49.861062214561684;180;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;8.0;2.0;1.2;REMPLACÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;1.0;2015/03/01 00:00:00+00;VILLE;CATBIG;Feuillu;Non
3.2993698668206353;49.86102660777938;181;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;9.0;2.0;1.8;REMPLACÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;2.0;2015/03/01 00:00:00+00;VILLE;CATBIG;Feuillu;Non
3.2991750535160227;49.86095205068157;182;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;9.0;2.0;1.9;SUPPRIMÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;1.0;2017/10/31 23:00:00+00;VILLE;CATBIG;Feuillu;Non
3.2990798930179857;49.860906878478026;183;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;10.0;2.0;1.5;SUPPRIMÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;2.0;2017/10/31 23:00:00+00;VILLE;CATBIG;Feuillu;Non
3.2990072096833862;49.86087536127446;184;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;6.0;2.0;1.15;SUPPRIMÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;1.0;2017/10/31 23:00:00+00;VILLE;CATBIG;Feuillu;Non
3.29885890935721;49.86080967390957;185;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;11.0;2.0;1.5;SUPPRIMÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;1.0;2017/10/31 23:00:00+00;VILLE;CATBIG;Feuillu;Non
3.2987724787773423;49.860772211965156;186;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;11.0;2.0;1.9;SUPPRIMÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;1.0;2017/10/31 23:00:00+00;VILLE;CATBIG;Feuillu;Non
3.29866928636385;49.860726401757205;187;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;11.0;2.0;1.75;SUPPRIMÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;1.0;2017/10/31 23:00:00+00;VILLE;CATBIG;Feuillu;Non
3.2985221794351354;49.86066104627549;188;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;11.0;2.0;1.85;SUPPRIMÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;1.0;2017/10/31 23:00:00+00;VILLE;CATBIG;Feuillu;Non
3.2984358094086637;49.86062316497102;189;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Avenue Robert Schuman;11.0;2.0;1.55;SUPPRIMÉ;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;1.0;2017/10/31 23:00:00+00;VILLE;CATBIG;Feuillu;Non
3.297775444185098;49.86187979486676;190;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;14.0;2.0;1.2;SUPPRIMÉ;adulte;réduit;Revetement non permeable;Alignement;;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.297832459512952;49.861905775755126;191;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;14.0;2.0;1.1;SUPPRIMÉ;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.2978947868274147;49.861932076688404;192;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;13.0;3.0;1.1;SUPPRIMÉ;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.297947679744763;49.8619575546205;193;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;14.0;4.0;1.2;SUPPRIMÉ;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.2980110167995407;49.86198475647449;194;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;14.0;2.0;1.25;SUPPRIMÉ;adulte;réduit relâché;Revetement non permeable;Alignement;;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.2982475790614716;49.86177045011201;195;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;13.0;4.0;1.15;SUPPRIMÉ;adulte;réduit relâché;Bande de terre;Alignement;Non;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.2981922626265088;49.861742773997854;196;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;14.0;4.0;1.1;SUPPRIMÉ;adulte;réduit relâché;Bande de terre;Alignement;Non;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.298132537745337;49.86171582289442;197;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;14.0;4.0;1.15;SUPPRIMÉ;adulte;réduit relâché;Bande de terre;Alignement;Non;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.298078328635663;49.86168885776028;198;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;13.0;4.0;1.25;SUPPRIMÉ;adulte;réduit relâché;Bande de terre;Alignement;Non;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.2947026927213083;49.849927096715106;199;2017-02-02 15:27:50+00:00;Quartier Remicourt;Parc des Champs-Elysées;24.0;9.0;2.45;Essouché;adulte;semi libre;gazon;Groupe;Non;RAS;80.0;20.0;2.0;2012/08/01 00:00:00+00;VILLE;ACEPLA;Feuillu;Non
3.2980186052788865;49.86166190749377;200;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;14.0;4.0;1.2;SUPPRIMÉ;adulte;réduit relâché;Bande de terre;Alignement;Non;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.2979632847667193;49.86163351833528;201;2017-02-02 15:27:50+00:00;Quartier de l'Europe;Ecole primaire Pierre Laroche;14.0;4.0;1.5;SUPPRIMÉ;adulte;réduit relâché;Bande de terre;Alignement;Non;RAS;50.0;10.0;1.0;2017/06/30 22:00:00+00;VILLE;TILCOR;Feuillu;Non
3.2936430869695976;49.850162689271215;202;2017-02-02 15:27:50+00:00;Quartier Remicourt;Parc des Champs-Elysées;24.0;11.0;2.15;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;80.0;20.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.293710241768111;49.85010492791534;203;2017-02-02 15:27:50+00:00;Quartier Remicourt;Parc des Champs-Elysées;24.0;12.0;2.1;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;80.0;20.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.293769288163446;49.850045440845584;204;2017-02-02 15:27:50+00:00;Quartier Remicourt;Parc des Champs-Elysées;21.0;13.0;2.1;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;80.0;20.0;2.0;;VILLE;TILCOR;Feuillu;Non
3.293895465066733;49.849924700412814;205;2017-02-02 15:27:50+00:00;Quartier Remicourt;Parc des Champs-Elysées;24.0;13.0;1.9;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;80.0;20.0;2.0;;VILLE;TILCOR;Feuillu;Non
